ID,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Type_of_order,multiple_deliveries,Festival,City,Time_taken_min
0xd1e0,16/02/2022,20:00:00,20:10:00,Stormy,Jam,Buffet,1,No,Metropolitian,39
0x8eb9,03/04/2022,18:35:00,18:50:00,Sandstorms,Medium,Meal,0,No,Metropolitian,20
0x8ee8,02/03/2022,19:45:00,20:00:00,Fog,Jam,Buffet,3,No,Semi-Urban,54
0x36e1,05/03/2022,20:40:00,20:55:00,Windy,Jam,Meal,0,No,Metropolitian,27
0x42b2,07/03/2022,11:50:00,12:00:00,Fog,High,Drinks,1,No,Metropolitian,38
0x9c8e,05/04/2022,09:00:00,09:10:00,Sunny,Low,Drinks,1,No,Urban,18
0xc8a9,17/02/2022,09:45:00,09:50:00,Windy,Low,Buffet,0,No,Metropolitian,18
0xba9f,05/04/2022,13:50:00,14:00:00,Stormy,High,Meal,1,No,Metropolitian,23
0x309b,27/03/2022,23:50:00,00:05:00,Fog,Low,Drinks,1,No,Metropolitian,36
0xa970,17/03/2022,08:15:00,08:20:00,Stormy,Low,Meal,0,No,Metropolitian,27
0xbee9,15/03/2022,12:30:00,12:35:00,Fog,High,Snack,0,No,Metropolitian,25
0x5ae4,24/03/2022,14:40:00,14:55:00,Stormy,High,Buffet,1,No,Urban,37
0x3ce3,01/04/2022,10:20:00,10:30:00,Windy,Low,Meal,1,No,Metropolitian,24
0x9622,06/03/2022,20:55:00,21:10:00,Sandstorms,Jam,Meal,0,No,Metropolitian,16
0x3c3a,06/03/2022,17:15:00,17:25:00,Fog,Medium,Snack,1,No,Metropolitian,33
0xdb5c,17/02/2022,08:20:00,08:30:00,Windy,Low,Meal,0,No,Metropolitian,13
0x35ad,18/03/2022,23:20:00,23:25:00,Sandstorms,Low,Meal,0,No,Metropolitian,16
0xaf0b,29/03/2022,19:40:00,19:45:00,Windy,Jam,Meal,1,No,Metropolitian,18
0x5eca,31/03/2022,17:40:00,17:55:00,Sunny,Medium,Snack,1,No,Urban,19
0xe2b,29/03/2022,20:20:00,20:35:00,Fog,Jam,Buffet,1,No,Metropolitian,37
0x9217,18/03/2022,23:55:00,00:10:00,Stormy,Low,Snack,0,No,Metropolitian,16
0x6a70,18/03/2022,17:20:00,17:35:00,Windy,Medium,Snack,1,No,Metropolitian,17
0xaa2a,11/03/2022,11:20:00,11:35:00,Cloudy,High,Snack,1,No,Metropolitian,25
0xb330,05/03/2022,12:00:00,12:10:00,Windy,High,Buffet,1,No,Metropolitian,19
0x2d26,02/04/2022,22:55:00,23:00:00,Fog,Low,Drinks,1,No,Urban,27
0x51bb,03/04/2022,14:35:00,14:40:00,Fog,High,Buffet,1,No,Metropolitian,29
0x2cf7,31/03/2022,20:00:00,20:15:00,Fog,Jam,Meal,0,No,Metropolitian,35
0x3535,05/04/2022,20:50:00,21:05:00,Stormy,Jam,Drinks,0,No,Metropolitian,19
0x810c,19/03/2022,22:25:00,22:40:00,Sunny,Low,Meal,0,No,Urban,14
0x7b47,06/03/2022,22:40:00,22:55:00,Fog,Low,Meal,1,No,Metropolitian,21
0xd526,12/02/2022,22:10:00,22:20:00,Windy,Low,Meal,0,No,Urban,17
0x43a7,14/03/2022,20:45:00,20:50:00,Windy,Jam,Snack,2,Yes,Metropolitian,43
0xcc08,15/02/2022,11:25:00,11:40:00,Sandstorms,High,Buffet,0,No,Urban,20
0x4ef7,21/03/2022,18:30:00,18:35:00,Stormy,Medium,Buffet,1,No,Metropolitian,34
0xa363,11/03/2022,21:35:00,21:45:00,Sandstorms,Jam,Drinks,0,No,Metropolitian,24
0xc92b,17/02/2022,10:35:00,10:45:00,Sunny,Low,Buffet,0,No,Metropolitian,19
0x2b5d,10/03/2022,23:25:00,23:30:00,Stormy,Low,Drinks,1,No,Metropolitian,27
0x857,12/03/2022,18:40:00,18:50:00,Windy,Medium,Meal,0,No,Metropolitian,28
0x9d9b,26/03/2022,16:50:00,17:00:00,Windy,Medium,Buffet,1,No,Metropolitian,22
0x9fa4,06/04/2022,18:10:00,18:15:00,Cloudy,Medium,Meal,1,No,Metropolitian,33
0x91a1,03/04/2022,17:55:00,18:10:00,Fog,Medium,Buffet,0,No,Urban,16
0x8eff,06/04/2022,18:15:00,18:25:00,Sunny,Medium,Drinks,0,No,Urban,10
0xc566,18/02/2022,20:25:00,20:40:00,Fog,Jam,Drinks,1,No,Metropolitian,40
0x6475,14/03/2022,20:50:00,20:55:00,Fog,Jam,Snack,2,No,Urban,46
0x5d43,04/04/2022,19:55:00,20:10:00,Stormy,Jam,Meal,1,No,Urban,39
0xbc50,28/03/2022,23:00:00,23:05:00,Stormy,Low,Meal,1,No,Urban,19
0xb533,13/03/2022,20:40:00,20:45:00,Windy,Jam,Buffet,1,No,Metropolitian,21
0xb3da,05/03/2022,23:40:00,23:55:00,Sandstorms,Low,Snack,1,No,Metropolitian,14
0x39fe,13/03/2022,11:55:00,12:10:00,Sunny,High,Snack,1,No,Metropolitian,17
0xc769,14/02/2022,19:25:00,19:40:00,Stormy,Jam,Drinks,1,No,Metropolitian,25
0xdb0d,16/02/2022,18:20:00,18:35:00,Windy,Medium,Drinks,1,No,Metropolitian,36
0x2a9d,23/03/2022,23:40:00,23:55:00,Fog,Low,Snack,0,No,Metropolitian,24
0x4e74,05/04/2022,22:55:00,23:00:00,Stormy,Low,Meal,1,No,Metropolitian,26
0x2ab6,27/03/2022,19:10:00,19:15:00,Windy,Jam,Buffet,1,No,Metropolitian,39
0xb45b,01/04/2022,11:30:00,11:35:00,Stormy,High,Meal,1,No,Urban,32
0xb29d,17/03/2022,09:50:00,10:00:00,Sandstorms,Low,Snack,0,No,Metropolitian,12
0xdab,21/03/2022,10:25:00,10:35:00,Cloudy,Low,Buffet,1,No,Metropolitian,18
0x63d0,25/03/2022,19:50:00,19:55:00,Sandstorms,Jam,Snack,1,No,Metropolitian,30
0xb627,29/03/2022,23:00:00,23:10:00,Windy,Low,Snack,1,No,Urban,18
0x2122,20/03/2022,18:55:00,19:00:00,Cloudy,Medium,Snack,0,No,Metropolitian,26
0x31d0,03/03/2022,09:00:00,09:10:00,Cloudy,Low,Snack,1,No,Metropolitian,15
0xe265,12/02/2022,22:00:00,22:15:00,Sunny,Jam,Buffet,0,No,Urban,20
0xe12c,15/02/2022,12:00:00,12:05:00,Sunny,High,Snack,1,No,Metropolitian,27
0x3ada,06/04/2022,20:30:00,20:45:00,Windy,Jam,Meal,1,No,Metropolitian,29
0xae60,26/03/2022,16:15:00,16:20:00,Sunny,Medium,Meal,0,No,Metropolitian,21
0x7006,05/03/2022,18:55:00,19:00:00,Cloudy,Medium,Buffet,1,No,Metropolitian,26
0x2766,17/03/2022,19:35:00,19:40:00,Fog,Jam,Buffet,1,No,Metropolitian,37
0xcd86,12/02/2022,17:20:00,17:25:00,Stormy,Medium,Meal,0,No,Metropolitian,37
0xd82,01/03/2022,20:15:00,20:30:00,Cloudy,Jam,Buffet,0,No,Metropolitian,30
0xdd81,11/02/2022,22:45:00,22:50:00,Stormy,Low,Meal,1,No,Metropolitian,19
0x61d4,07/03/2022,15:30:00,15:40:00,Sandstorms,Medium,Drinks,1,No,Metropolitian,30
0xd5dd,12/02/2022,22:20:00,22:30:00,Windy,Low,Drinks,1,No,Metropolitian,14
0xa525,19/03/2022,15:55:00,16:00:00,Fog,Medium,Buffet,1,No,Urban,16
0x5849,29/03/2022,18:45:00,18:50:00,Sandstorms,Medium,Buffet,0,No,Metropolitian,15
0x3f19,06/04/2022,20:20:00,20:35:00,Cloudy,Jam,Buffet,1,No,Urban,34
0xdf92,11/02/2022,08:40:00,08:50:00,Cloudy,Low,Buffet,0,No,Urban,15
0x531e,30/03/2022,17:00:00,17:15:00,Fog,Medium,Buffet,0,No,Metropolitian,16
0x2685,12/03/2022,22:15:00,22:30:00,Sunny,Low,Buffet,0,No,Urban,22
0xdcac,17/02/2022,19:00:00,19:05:00,Sunny,Medium,Drinks,1,No,Metropolitian,12
0x8617,17/03/2022,23:45:00,00:00:00,Fog,Low,Drinks,1,No,Urban,25
0xa1d6,11/03/2022,20:45:00,20:55:00,Cloudy,Jam,Buffet,1,No,Metropolitian,25
0xde9e,14/02/2022,22:00:00,22:10:00,Cloudy,Jam,Drinks,1,No,Metropolitian,38
0x15a0,04/04/2022,23:15:00,23:20:00,Fog,Low,Meal,0,No,Metropolitian,21
0x4cc8,14/03/2022,18:00:00,18:15:00,Stormy,Medium,Meal,0,No,Metropolitian,35
0x394e,08/03/2022,19:35:00,19:50:00,Sunny,Jam,Meal,1,No,Urban,28
0x3d28,17/03/2022,17:30:00,17:40:00,Windy,Medium,Meal,1,No,Metropolitian,19
0x9b21,13/03/2022,17:55:00,18:10:00,Stormy,Medium,Buffet,1,No,Metropolitian,29
0xb75a,03/03/2022,18:15:00,18:20:00,Stormy,Medium,Drinks,0,No,Metropolitian,26
0xb5f3,14/03/2022,19:25:00,19:35:00,Windy,Jam,Drinks,1,No,Metropolitian,21
0x22f2,03/03/2022,22:40:00,22:55:00,Sunny,Low,Snack,0,No,Metropolitian,13
0x1d5e,30/03/2022,09:20:00,09:30:00,Sandstorms,Low,Snack,1,No,Metropolitian,21
0x15b1,18/03/2022,21:15:00,21:20:00,Sandstorms,Jam,Drinks,1,No,Metropolitian,36
0xd925,12/02/2022,18:20:00,18:30:00,Stormy,Medium,Drinks,1,No,Metropolitian,18
0xc2ca,16/02/2022,20:45:00,21:00:00,Fog,Jam,Buffet,1,Yes,Metropolitian,41
0xacd9,24/03/2022,17:30:00,17:35:00,Cloudy,Medium,Buffet,1,No,Metropolitian,33
0x866b,04/03/2022,18:30:00,18:45:00,Cloudy,Medium,Snack,1,No,Metropolitian,38
0xc72c,14/02/2022,22:45:00,22:50:00,Stormy,Low,Buffet,1,No,Metropolitian,28
0xbe23,06/04/2022,17:20:00,17:30:00,Sandstorms,Medium,Snack,1,No,Metropolitian,30
0x54c7,02/03/2022,21:45:00,21:50:00,Sandstorms,Jam,Buffet,1,No,Metropolitian,27
0x7df8,03/04/2022,22:30:00,22:45:00,Fog,Low,Buffet,1,No,Urban,16
0x65cb,13/03/2022,16:40:00,16:45:00,Stormy,Medium,Meal,1,No,Metropolitian,20
0x9b6e,03/04/2022,16:45:00,17:00:00,Cloudy,Medium,Meal,1,No,Metropolitian,19
0x63bd,01/04/2022,21:55:00,22:10:00,Sandstorms,Jam,Snack,0,No,Metropolitian,31
0xc6be,16/02/2022,23:00:00,23:05:00,Cloudy,Low,Meal,1,No,Metropolitian,37
0xa576,11/03/2022,14:30:00,14:35:00,Windy,High,Buffet,0,No,Metropolitian,15
0x17c8,25/03/2022,21:40:00,21:55:00,Stormy,Jam,Buffet,0,No,Metropolitian,27
0x656f,21/03/2022,11:45:00,11:55:00,Cloudy,High,Meal,0,No,Metropolitian,25
0x8dc3,01/03/2022,22:00:00,22:05:00,Sandstorms,Jam,Buffet,1,No,Metropolitian,25
0x42d6,13/03/2022,22:45:00,23:00:00,Sandstorms,Low,Buffet,0,No,Metropolitian,19
0x56a3,25/03/2022,20:35:00,20:40:00,Sunny,Jam,Meal,0,No,Urban,10
0x9ad7,06/04/2022,19:40:00,19:55:00,Stormy,Jam,Drinks,1,No,Metropolitian,16
0x8755,06/03/2022,21:25:00,21:40:00,Windy,Jam,Meal,1,No,Metropolitian,27
0x9cbb,20/03/2022,23:55:00,00:00:00,Fog,Low,Drinks,0,No,Metropolitian,31
0x7640,11/03/2022,14:25:00,14:35:00,Stormy,High,Drinks,1,No,Urban,33
0x75d0,07/03/2022,12:45:00,13:00:00,Sandstorms,High,Drinks,0,No,Urban,23
0xb9ea,26/03/2022,22:50:00,22:55:00,Cloudy,Low,Snack,0,No,Urban,15
0x3173,18/03/2022,23:40:00,23:50:00,Sunny,Low,Drinks,1,No,Metropolitian,33
0x24b9,13/03/2022,21:55:00,22:05:00,Fog,Jam,Buffet,1,No,Metropolitian,28
0xbe31,04/03/2022,19:15:00,19:20:00,Sunny,Jam,Meal,1,No,Metropolitian,30
0xcd2a,18/02/2022,21:50:00,22:05:00,Windy,Jam,Meal,1,No,Urban,28
0xbe6e,02/04/2022,18:40:00,18:55:00,Stormy,Medium,Meal,1,No,Urban,21
0xca8e,18/02/2022,23:00:00,23:10:00,Windy,Low,Meal,0,No,Metropolitian,11
0xc7f,24/03/2022,17:40:00,17:55:00,Windy,Medium,Buffet,1,No,Metropolitian,22
0xd7c2,16/02/2022,22:10:00,22:25:00,Sandstorms,Low,Snack,1,No,Metropolitian,17
0x5ced,24/03/2022,18:25:00,18:40:00,Stormy,Medium,Snack,1,No,Metropolitian,25
0x57be,18/03/2022,19:15:00,19:20:00,Sandstorms,Jam,Snack,0,No,Urban,24
0x1f97,03/03/2022,10:50:00,11:05:00,Windy,Low,Buffet,1,No,Metropolitian,29
0x3f5d,07/03/2022,13:35:00,13:50:00,Cloudy,High,Drinks,1,No,Metropolitian,21
0x3199,17/03/2022,11:15:00,11:25:00,Stormy,High,Snack,1,No,Metropolitian,31
0x2cf1,06/04/2022,23:50:00,23:55:00,Sandstorms,Low,Buffet,1,No,Metropolitian,15
0xb065,20/03/2022,20:00:00,20:05:00,Cloudy,Jam,Drinks,2,No,Metropolitian,40
0x35b3,08/03/2022,23:10:00,23:15:00,Stormy,Low,Snack,0,No,Urban,12
0x22f0,02/04/2022,18:15:00,18:30:00,Cloudy,Medium,Meal,0,No,Metropolitian,32
0xdfa9,12/02/2022,18:20:00,18:35:00,Windy,Medium,Meal,1,No,Urban,25
0xd0b0,16/02/2022,20:20:00,20:35:00,Sandstorms,Jam,Snack,1,No,Urban,29
0xd1f3,11/02/2022,13:15:00,13:25:00,Windy,High,Buffet,0,No,Metropolitian,33
0xbd22,01/04/2022,08:50:00,09:05:00,Sandstorms,Low,Buffet,0,No,Metropolitian,21
0x5e4c,08/03/2022,23:20:00,23:35:00,Stormy,Low,Meal,0,No,Urban,17
0x49da,27/03/2022,19:30:00,19:40:00,Fog,Jam,Snack,2,Yes,Metropolitian,44
0x8a0a,01/03/2022,23:50:00,23:55:00,Fog,Low,Snack,0,No,Metropolitian,15
0xbe45,30/03/2022,17:10:00,17:15:00,Windy,Medium,Snack,1,No,Metropolitian,11
0x666d,14/03/2022,19:20:00,19:25:00,Sandstorms,Jam,Drinks,2,No,Metropolitian,38
0x90e6,29/03/2022,22:25:00,22:40:00,Windy,Low,Snack,0,No,Urban,21
0xd3b1,15/02/2022,15:40:00,15:45:00,Cloudy,Medium,Snack,0,No,Metropolitian,17
0xd6cc,12/02/2022,21:10:00,21:25:00,Stormy,Jam,Snack,1,No,Metropolitian,30
0x3716,19/03/2022,10:15:00,10:25:00,Sunny,Low,Drinks,1,No,Metropolitian,15
0x79cc,19/03/2022,15:35:00,15:40:00,Cloudy,Medium,Snack,1,No,Metropolitian,23
0x3994,06/03/2022,18:25:00,18:35:00,Cloudy,Medium,Snack,0,Yes,Metropolitian,41
0xbdab,02/03/2022,19:00:00,19:05:00,Cloudy,Medium,Drinks,2,No,Metropolitian,44
0x360c,01/03/2022,10:00:00,10:15:00,Fog,Low,Buffet,0,No,Urban,16
0x7901,25/03/2022,23:15:00,23:30:00,Windy,Low,Meal,1,No,Metropolitian,24
0x5989,12/03/2022,17:25:00,17:30:00,Sunny,Medium,Drinks,0,No,Metropolitian,29
0x90b4,29/03/2022,23:40:00,23:55:00,Sandstorms,Low,Buffet,0,No,Metropolitian,27
0xbed0,26/03/2022,19:30:00,19:40:00,Cloudy,Jam,Meal,1,No,Metropolitian,33
0x81a7,14/03/2022,23:20:00,23:25:00,Windy,Low,Drinks,0,No,Urban,27
0xc4c3,15/02/2022,23:20:00,23:35:00,Sunny,Low,Drinks,1,No,Metropolitian,19
0x653c,18/03/2022,20:50:00,20:55:00,Windy,Jam,Buffet,1,No,Metropolitian,41
0x9f39,01/03/2022,23:40:00,23:45:00,Windy,Low,Buffet,1,No,Urban,25
0x6672,04/03/2022,22:45:00,22:55:00,Stormy,Low,Buffet,1,No,Urban,19
0x4add,16/03/2022,17:25:00,17:35:00,Sunny,Medium,Snack,1,No,Urban,17
0x4843,06/04/2022,21:15:00,21:20:00,Stormy,Jam,Buffet,0,No,Metropolitian,19
0x12f7,05/04/2022,21:00:00,21:15:00,Sunny,Jam,Meal,1,No,Metropolitian,22
0x27a4,03/04/2022,08:35:00,08:50:00,Sunny,Low,Meal,1,No,Metropolitian,19
0x9cc6,14/03/2022,23:45:00,23:55:00,Stormy,Low,Snack,1,No,Metropolitian,15
0x7d5d,21/03/2022,19:20:00,19:30:00,Cloudy,Jam,Snack,1,No,Metropolitian,28
0xb7a1,02/04/2022,19:30:00,19:45:00,Windy,Jam,Snack,1,No,Metropolitian,25
0xaf56,28/03/2022,10:10:00,10:25:00,Sandstorms,Low,Snack,0,No,Metropolitian,26
0x41bd,18/03/2022,18:20:00,18:30:00,Sunny,Medium,Meal,0,No,Urban,15
0x5af2,21/03/2022,23:40:00,23:50:00,Cloudy,Low,Meal,0,No,Urban,16
0xafbb,24/03/2022,16:45:00,16:55:00,Sunny,Medium,Meal,0,No,Urban,14
0x9c88,21/03/2022,23:40:00,23:50:00,Windy,Low,Snack,1,No,Metropolitian,15
0x3e5d,19/03/2022,17:40:00,17:55:00,Sandstorms,Medium,Snack,0,No,Metropolitian,25
0x5fca,13/03/2022,09:10:00,09:25:00,Stormy,Low,Snack,1,No,Metropolitian,27
0xc26f,11/02/2022,18:15:00,18:20:00,Sandstorms,Medium,Snack,1,No,Urban,21
0xb3ef,02/04/2022,19:20:00,19:25:00,Windy,Jam,Drinks,2,No,Metropolitian,36
0x8ac8,12/03/2022,21:55:00,22:05:00,Fog,Jam,Drinks,1,No,Metropolitian,42
0x9bd7,28/03/2022,11:10:00,11:25:00,Fog,High,Meal,1,No,Urban,34
0x8cab,17/03/2022,11:35:00,11:40:00,Cloudy,High,Snack,1,No,Metropolitian,29
0x5ea9,29/03/2022,19:15:00,19:25:00,Sunny,Jam,Meal,0,No,Metropolitian,18
0xa0b8,12/03/2022,23:40:00,23:50:00,Fog,Low,Buffet,1,No,Metropolitian,28
0x3156,05/03/2022,19:55:00,20:05:00,Stormy,Jam,Drinks,0,No,Metropolitian,26
0xb86c,03/04/2022,23:30:00,23:40:00,Sandstorms,Low,Meal,0,No,Urban,10
0x5f78,27/03/2022,19:40:00,19:50:00,Sunny,Jam,Drinks,0,No,Urban,32
0x4ae8,03/04/2022,17:25:00,17:30:00,Sunny,Medium,Meal,1,No,Metropolitian,26
0x3fb7,15/03/2022,09:00:00,09:15:00,Stormy,Low,Snack,1,No,Metropolitian,18
0x96c9,07/03/2022,17:50:00,17:55:00,Stormy,Medium,Drinks,1,No,Metropolitian,28
0x31ee,03/04/2022,23:40:00,23:55:00,Stormy,Low,Meal,1,No,Metropolitian,29
0xdb5a,13/02/2022,21:40:00,21:50:00,Windy,Jam,Snack,1,No,Metropolitian,33
0xe25c,18/02/2022,21:35:00,21:45:00,Cloudy,Jam,Meal,1,Yes,Metropolitian,46
0x9b56,28/03/2022,11:55:00,12:10:00,Sandstorms,High,Meal,0,No,Metropolitian,26
0x9e6f,09/03/2022,09:15:00,09:30:00,Sandstorms,Low,Meal,1,No,Urban,13
0x4dcb,04/03/2022,20:20:00,20:30:00,Windy,Jam,Snack,3,Yes,Metropolitian,53
0x3222,05/04/2022,14:35:00,14:40:00,Cloudy,High,Drinks,1,No,Urban,27
0x8fc0,03/03/2022,08:15:00,08:25:00,Cloudy,Low,Buffet,0,No,Metropolitian,19
0x9a9f,13/03/2022,09:15:00,09:30:00,Sunny,Low,Meal,1,No,Metropolitian,20
0x9586,23/03/2022,18:35:00,18:40:00,Sunny,Medium,Drinks,1,No,Urban,12
0xbc94,09/03/2022,23:10:00,23:15:00,Fog,Low,Snack,1,No,Urban,29
0xc792,11/02/2022,16:00:00,16:05:00,Cloudy,Medium,Drinks,1,No,Urban,19
0x8ca3,02/04/2022,19:30:00,19:35:00,Sunny,Jam,Meal,1,No,Metropolitian,15
0x7b15,01/03/2022,18:30:00,18:45:00,Cloudy,Medium,Snack,0,No,Metropolitian,16
0x5a3c,04/03/2022,17:40:00,17:50:00,Cloudy,Medium,Meal,1,No,Metropolitian,33
0x9cb8,17/03/2022,09:10:00,09:15:00,Cloudy,Low,Meal,1,No,Urban,17
0xe0f,23/03/2022,19:20:00,19:35:00,Cloudy,Jam,Buffet,1,No,Metropolitian,41
0xa7a3,12/03/2022,17:25:00,17:35:00,Windy,Medium,Meal,1,No,Metropolitian,33
0x7d00,24/03/2022,08:15:00,08:30:00,Sunny,Low,Drinks,1,No,Metropolitian,29
0x8110,29/03/2022,22:45:00,22:55:00,Stormy,Low,Buffet,0,No,Metropolitian,14
0x580c,03/03/2022,10:00:00,10:15:00,Cloudy,Low,Meal,1,No,Metropolitian,19
0x4f4a,24/03/2022,17:35:00,17:40:00,Stormy,Medium,Buffet,1,No,Metropolitian,34
0x21fe,17/03/2022,18:30:00,18:45:00,Windy,Medium,Buffet,1,No,Metropolitian,29
0x6747,28/03/2022,10:20:00,10:35:00,Sunny,Low,Drinks,1,No,Metropolitian,14
0x53fc,05/03/2022,19:45:00,20:00:00,Fog,Jam,Meal,0,No,Metropolitian,31
0x3076,19/03/2022,22:35:00,22:40:00,Sandstorms,Low,Meal,1,No,Metropolitian,25
0xb635,15/03/2022,17:45:00,17:50:00,Sandstorms,Medium,Meal,1,No,Metropolitian,29
0xc886,16/02/2022,21:50:00,22:05:00,Sandstorms,Jam,Snack,1,No,Metropolitian,35
0x1d14,27/03/2022,23:10:00,23:15:00,Sunny,Low,Drinks,0,No,Metropolitian,32
0x66ea,24/03/2022,23:20:00,23:25:00,Fog,Low,Drinks,1,No,Metropolitian,17
0x89ad,03/04/2022,22:15:00,22:30:00,Stormy,Low,Buffet,1,No,Metropolitian,29
0x7b5,01/03/2022,18:15:00,18:25:00,Stormy,Medium,Drinks,1,No,Urban,16
0x2d65,31/03/2022,22:25:00,22:30:00,Windy,Low,Snack,0,No,Metropolitian,18
0x1f52,09/03/2022,08:45:00,09:00:00,Stormy,Low,Snack,1,No,Metropolitian,21
0xcd09,14/02/2022,17:40:00,17:45:00,Stormy,Medium,Snack,1,No,Metropolitian,37
0xa3aa,16/03/2022,18:00:00,18:15:00,Fog,Medium,Meal,1,No,Metropolitian,37
0xa4da,02/03/2022,19:35:00,19:45:00,Fog,Jam,Drinks,1,Yes,Metropolitian,46
0x7cb9,01/04/2022,09:30:00,09:40:00,Stormy,Low,Meal,1,No,Metropolitian,21
0x95b5,23/03/2022,22:35:00,22:45:00,Sandstorms,Low,Drinks,0,No,Metropolitian,17
0x5d2e,13/03/2022,23:35:00,23:45:00,Sunny,Low,Drinks,1,No,Metropolitian,29
0xca28,18/02/2022,18:00:00,18:05:00,Fog,Medium,Drinks,1,No,Urban,29
0xdb90,11/02/2022,08:25:00,08:35:00,Stormy,Low,Snack,0,No,Metropolitian,27
0xa8e6,14/03/2022,18:55:00,19:10:00,Sandstorms,Medium,Meal,2,No,Metropolitian,41
0xa007,25/03/2022,23:55:00,00:05:00,Sandstorms,Low,Snack,0,No,Metropolitian,13
0x813e,05/04/2022,19:15:00,19:25:00,Windy,Jam,Snack,1,No,Metropolitian,26
0xb155,03/03/2022,22:35:00,22:40:00,Cloudy,Low,Meal,1,No,Metropolitian,15
0x7fdb,06/03/2022,22:15:00,22:25:00,Fog,Low,Meal,1,No,Metropolitian,28
0x6e3c,15/03/2022,08:40:00,08:50:00,Windy,Low,Snack,1,No,Urban,29
0x69c6,05/04/2022,19:45:00,20:00:00,Sunny,Jam,Snack,0,No,Metropolitian,17
0xcf6b,16/02/2022,21:35:00,21:45:00,Stormy,Jam,Meal,1,No,Urban,29
0x6498,17/03/2022,10:30:00,10:35:00,Sandstorms,Low,Meal,1,No,Metropolitian,28
0xc163,17/02/2022,18:10:00,18:15:00,Sandstorms,Medium,Buffet,1,No,Metropolitian,25
0x90fa,27/03/2022,19:15:00,19:30:00,Fog,Jam,Meal,1,No,Metropolitian,42
0x3d4e,21/03/2022,21:35:00,21:40:00,Sandstorms,Jam,Snack,0,No,Metropolitian,19
0x669f,04/04/2022,19:25:00,19:40:00,Windy,Jam,Buffet,1,No,Metropolitian,33
0x39c1,03/04/2022,10:00:00,10:05:00,Fog,Low,Buffet,0,No,Urban,11
0xab72,26/03/2022,10:00:00,10:10:00,Windy,Low,Snack,0,No,Urban,14
0x1f9d,23/03/2022,22:00:00,22:10:00,Stormy,Jam,Meal,0,No,Metropolitian,20
0x4491,19/03/2022,16:10:00,16:20:00,Sandstorms,Medium,Meal,1,No,Metropolitian,13
0x89e5,17/03/2022,11:55:00,12:10:00,Fog,High,Snack,1,No,Metropolitian,32
0x41d9,12/03/2022,21:35:00,21:40:00,Stormy,Jam,Buffet,3,No,Metropolitian,49
0x46ab,24/03/2022,12:35:00,12:45:00,Stormy,High,Buffet,1,No,Urban,16
0xe80,13/03/2022,08:40:00,08:50:00,Fog,Low,Buffet,0,No,Metropolitian,16
0x54d9,01/04/2022,13:30:00,13:35:00,Stormy,High,Drinks,1,No,Metropolitian,25
0xc754,12/02/2022,21:30:00,21:35:00,Stormy,Jam,Meal,1,No,Metropolitian,34
0x76d2,30/03/2022,22:00:00,22:10:00,Sandstorms,Jam,Drinks,1,No,Metropolitian,15
0x26d9,07/03/2022,08:45:00,09:00:00,Windy,Low,Meal,1,No,Urban,24
0x48b5,07/03/2022,17:10:00,17:20:00,Windy,Medium,Snack,1,No,Metropolitian,27
0x1ca2,20/03/2022,20:00:00,20:15:00,Sunny,Jam,Drinks,0,No,Urban,15
0xcf14,16/02/2022,23:20:00,23:35:00,Sandstorms,Low,Drinks,0,No,Metropolitian,27
0x952d,12/03/2022,20:15:00,20:30:00,Cloudy,Jam,Buffet,1,No,Metropolitian,40
0x7657,20/03/2022,18:30:00,18:45:00,Sunny,Medium,Buffet,0,No,Urban,19
0x92cf,03/03/2022,09:15:00,09:25:00,Sandstorms,Low,Drinks,0,No,Urban,12
0x6a34,25/03/2022,17:50:00,18:05:00,Stormy,Medium,Drinks,1,No,Metropolitian,22
0xa403,07/03/2022,22:15:00,22:25:00,Sunny,Low,Drinks,0,No,Metropolitian,19
0xe0fb,11/02/2022,21:25:00,21:35:00,Windy,Jam,Buffet,1,No,Metropolitian,28
0x3824,05/03/2022,19:10:00,19:15:00,Fog,Jam,Buffet,0,No,Metropolitian,31
0x126f,18/03/2022,17:50:00,17:55:00,Fog,Medium,Drinks,1,No,Metropolitian,37
0x22c3,02/03/2022,17:30:00,17:35:00,Sunny,Medium,Snack,0,No,Metropolitian,16
0x1353,14/03/2022,21:20:00,21:35:00,Stormy,Jam,Meal,2,No,Metropolitian,39
0xb585,05/03/2022,22:45:00,22:55:00,Fog,Low,Drinks,1,No,Metropolitian,19
0xd34c,15/02/2022,20:00:00,20:10:00,Sunny,Jam,Drinks,1,No,Metropolitian,21
0xdf4b,16/02/2022,17:55:00,18:10:00,Stormy,Medium,Buffet,0,No,Metropolitian,27
0x5495,05/04/2022,11:00:00,11:10:00,Cloudy,Low,Snack,0,No,Metropolitian,18
0x2151,28/03/2022,13:55:00,14:10:00,Sunny,High,Snack,1,No,Metropolitian,28
0xb4c3,25/03/2022,21:35:00,21:45:00,Cloudy,Jam,Meal,1,No,Metropolitian,47
0x706e,28/03/2022,18:40:00,18:45:00,Windy,Medium,Buffet,1,No,Urban,35
0x3c72,20/03/2022,23:20:00,23:30:00,Fog,Low,Buffet,1,No,Metropolitian,41
0x26c9,09/03/2022,21:10:00,21:15:00,Cloudy,Jam,Meal,1,No,Urban,26
0xd108,13/02/2022,11:00:00,11:15:00,Sandstorms,Low,Drinks,0,No,Urban,12
